Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;411280;Joaquim Távora;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;7.033;2.840;2.888;56,45;341,66;341,22;430,48;2.630;2.949;0;0;0;0;7.033;34,33;77,14;99,87;19,68;87,09;77,04;87,09;65,39;0,1
;411280;Joaquim Távora;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.743;2.691;2.735;56,45;321,58;321,58;401,58;2.497;2.789;0;0;0;;5.743;34,93;78,87;100;20,23;71,72;78,87;71,72;53,86;0,11
;411280;Joaquim Távora;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.174;2.593;2.639;56,4;304,57;304,56;377,71;2.411;;0;0;0;;6.174;40;77,74;100;19,1;80,23;77,74;80,23;60,25;0,13
;411280;Joaquim Távora;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.176;2.435;2.479;44;298,5;298,5;367,4;2.276;2.628;;;;;6.176;28,3;79,28;100;16,71;90,06;79,28;90,06;64,99;0,09
;411280;Joaquim Távora;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.915;2.398;2.441;43;285,97;285,97;352,39;2.236;2.578;;;;;6.915;29,49;77,33;100;17,24;100;77,33;100;72,58;0,1
;411290;Jundiaí do Sul;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411290;Jundiaí do Sul;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411290;Jundiaí do Sul;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411290;Jundiaí do Sul;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411290;Jundiaí do Sul;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411295;Juranda;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41129540] Prefeitura Municipal de Juranda - PM;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;411295;Juranda;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411295;Juranda;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411295;Juranda;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411295;Juranda;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411300;Jussara;PR;2009;[41130011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [41130040] PREFEITURA MUNICIPAL DE JUSSARA - PMJ;Água e Esgoto | Res. Sólidos;;3.016;874;1.004;22;181;181;181;997;906;0;0;0;0;3.012;3;49,86;100;24,28;56,09;49,86;56,09;48,33;0,02
;411300;Jussara;PR;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
;411300;Jussara;PR;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
;411300;Jussara;PR;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
;411300;Jussara;PR;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;411310;Kaloré;PR;2009;;;;;;;;;;;;;;;;;;;;;;;;;;
;411310;Kaloré;PR;2008;;;;;;;;;;;;;;;;;;;;;;;;;;
;411310;Kaloré;PR;2007;;;;;;;;;;;;;;;;;;;;;;;;;;
;411310;Kaloré;PR;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
;411310;Kaloré;PR;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;411320;Lapa;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41132040] Secretaria Municipal de Agropecuaria e Meio Ambiente - SAMA;Água e Esgoto | Res. Sólidos;;24.075;6.580;7.018;88,31;774,92;757,96;1.006,58;6.507;7.068;0;0;0;0;24.075;18,13;69,85;97,81;12,6;94,06;68,32;94,06;56,08;0,02
;411320;Lapa;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;23.337;6.428;6.852;87,41;735,85;714,08;972,94;6.359;6.881;0;0;0;;23.337;21,64;69,28;97,04;12,47;91,24;67,23;91,24;54,39;0,03
;411320;Lapa;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;22.143;6.191;6.622;84,19;700,44;678,85;932,8;6.151;;0;0;0;;22.143;10,65;68,18;96,92;12,42;89,12;66,08;89,12;53,13;0,02
;411320;Lapa;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;20.748;5.965;6.374;84;667,3;644,8;896,2;5.928;6.771;;;;;20.748;10,1;66,52;96,63;12,62;79,83;64,28;79,83;45,93;0,02
;411320;Lapa;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;20.136;5.649;5.994;84;642,83;619,91;845,3;5.609;6.536;;;;;20.136;42,62;62,33;96,43;12,86;78,24;60,11;78,24;45,01;0,07
;411325;Laranjal;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411325;Laranjal;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411325;Laranjal;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411325;Laranjal;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411325;Laranjal;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411330;Laranjeiras do Sul;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41133040] Secretaria Municipal de Agricultura, Abastecimento e Meio Ambiente - SEAMA;Água e Esgoto | Res. Sólidos;;6.841;1.803;2.244;51,41;266,49;266,49;329,73;1.845;1.875;0;0;0;0;6.841;1,2;28,71;100;27,71;27,17;28,71;27,17;21,62;0
;411330;Laranjeiras do Sul;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;7.001;1.781;2.218;51,41;254,85;254,44;319,15;1.818;1.836;0;0;0;;7.001;0;28,89;99,84;26,72;27,91;28,84;27,91;22,21;0
;411330;Laranjeiras do Sul;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.756;1.715;2.151;46,69;254;254;313,78;1.755;;0;0;0;;6.756;0,01;29,21;100;26,47;27,85;29,21;27,85;22,16;0
;411330;Laranjeiras do Sul;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.461;1.649;2.064;46;253,5;253,5;312,1;1.673;1.751;;;;;6.461;0;29,78;100;26,92;27,14;29,78;27,14;21,3;0
;411330;Laranjeiras do Sul;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.153;1.565;1.982;46;237,77;237,77;292,13;1.594;1.666;;;;;6.153;0;28,07;100;26,91;25,89;28,07;25,89;20,31;0
;411340;Leópolis;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41134040] PREFEITURA MUNICIPAL DE LEOPOLIS - PML;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;411340;Leópolis;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411340;Leópolis;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411340;Leópolis;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411340;Leópolis;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411342;Lidianópolis;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411342;Lidianópolis;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411342;Lidianópolis;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411342;Lidianópolis;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411342;Lidianópolis;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411345;Lindoeste;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411345;Lindoeste;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411345;Lindoeste;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411345;Lindoeste;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411345;Lindoeste;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411350;Loanda;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41135040] SECRETARIA MUNICIPAL DE SERVIÇOS URBANOS E MEIO AMBIENTE - SUMA;Água e Esgoto | Res. Sólidos;;9.801;3.508;3.792;86,21;546;546;627,05;3.239;3.600;0;0;0;0;9.801;91,22;53,92;100;24,18;55,06;53,92;55,06;48,75;0,17
;411350;Loanda;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;9.756;3.433;3.716;86,2;508,37;508,37;587,48;3.181;3.531;0;0;0;;9.756;85,26;52,86;100;24,39;54,91;52,86;54,91;48,62;0,17
;411350;Loanda;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;9.046;3.162;3.433;86,05;450,2;450,2;514,55;2.939;;0;0;0;;9.046;92,45;47,96;100;27,9;52,49;47,96;52,49;46,48;0,21
;411350;Loanda;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;8.234;2.793;3.027;86;404,5;404,5;461,8;2.609;3.083;;;;;8.234;90,6;44,87;100;29,54;45,5;44,87;45,5;39,45;0,22
;411350;Loanda;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;7.431;2.484;2.687;86;332,98;332,98;378,86;2.317;2.739;;;;;7.431;58,56;37,28;100;29,59;41,46;37,28;41,46;35,95;0,18
;411360;Lobato;PR;2009;[41136011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE | [41136040] Prefeitura Municipal de Lobato - PML;Água e Esgoto | Res. Sólidos;;3.646;1.550;1.560;23;230;230;223;1.560;1.570;0;0;0;0;3.646;9;90,2;100;14,55;100;90,2;100;82,77;0,04
;411360;Lobato;PR;2008;[41136011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;4.200;1.550;1.555;22,7;230;230;223;1.500;1.570;0;0;0;;4.200;1,2;93,88;100;14,34;100;93,88;100;95,96;0,01
;411360;Lobato;PR;2007;[41136011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;4.174;1.420;1.421;22;215,97;215,97;209,45;1.382;1.548;0;0;0;;4.174;1,2;91,95;100;14,21;100;91,95;100;98,93;0,01
;411360;Lobato;PR;2006;;;;;;;;;;;;;;;;;;;;;;;;;;
;411360;Lobato;PR;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;411370;Londrina;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;407.253;99.204;148.815;1.338,83;23.592,26;23.592,26;26.442,12;131.372;108.219;0;0;0;0;407.253;3.698,50;77,43;100;12,55;82,26;77,43;82,26;79,74;0,16
;411370;Londrina;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41137040] COMPANHIA MUNICIPAL DE TRÂNSITO E UBANIZAÇÃO DE LONDRINA - CMTU-LD;Água e Esgoto | Res. Sólidos;;384.784;92.925;141.168;1.293,60;22.111,71;22.111,70;24.837,32;124.124;101.613;0;0;0;;384.784;3.645,34;74,22;100;12,61;78,57;74,22;78,57;76,17;0,16
;411370;Londrina;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41137040] COMPANHIA MUNICIPAL DE TRÂNSITO E UBANIZAÇÃO DE LONDRINA - CMTU-LD;Água e Esgoto | Res. Sólidos;;361.336;87.482;134.570;1.268,73;21.385,96;21.385,96;23.883,62;118.471;;0;0;0;;361.336;3.702,71;72,85;100;13,76;74,88;72,85;74,88;72,58;0,17
;411370;Londrina;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41137040] COMPANHIA MUNICIPAL DE TRÂNSITO E UBANIZAÇÃO DE LONDRINA - CMTU-LD;Água e Esgoto | Res. Sólidos;;343.250;81.209;127.218;1.192,00;20.341,70;20.341,70;22.663,70;112.541;89.440;;;;;343.250;3.480,30;71,29;100;13,21;71,43;71,29;71,43;69,25;0,17
;411370;Londrina;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41137040] COMPANHIA MUNICIPAL DE TRÂNSITO E UBANIZAÇÃO DE LONDRINA - CMTU-LD;Água e Esgoto | Res. Sólidos;;375.218;77.095;121.802;1.116,00;18.822,93;18.822,93;21.148,86;108.132;85.306;;;;;375.218;3.028,43;68,33;100;13,48;79,27;68,33;79,27;76,84;0,16
;411373;Luiziana;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41137340] Prefeitura Municipal de Luiziana - PML;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;411373;Luiziana;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411373;Luiziana;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411373;Luiziana;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411373;Luiziana;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411375;Lunardelli;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41137540] Prefeitura Municipal de Lunardelli - pml;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;411375;Lunardelli;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411375;Lunardelli;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411375;Lunardelli;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411375;Lunardelli;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411380;Lupionópolis;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41138040] PREFEITURA MUNICIPAL - PM;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;411380;Lupionópolis;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411380;Lupionópolis;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411380;Lupionópolis;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411380;Lupionópolis;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411390;Mallet;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41139040] secretaria de meio ambiente - SMA;Água e Esgoto | Res. Sólidos;;1.608;455;472;12,18;45,9;45,9;61,9;429;482;0;0;0;0;1.608;17,99;15,94;100;24,14;21,82;15,94;21,82;12,58;0,39
;411390;Mallet;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;1.492;422;436;10,32;42,51;42,51;58,93;397;450;0;0;0;;1.492;18,47;15,81;100;22,93;20,25;15,81;20,25;11,68;0,43
;411390;Mallet;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;1.424;410;421;10,32;37,62;37,62;55,16;387;;0;0;0;;1.424;20,16;14,81;100;26,12;19,89;14,81;19,89;11,47;0,54
;411390;Mallet;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;1.332;385;392;10;35,6;35,6;50,7;363;389;;;;;1.332;11,8;14,38;100;26,99;18,55;14,38;18,55;10,1;0,33
;411390;Mallet;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;1.201;350;354;10;33,09;33,09;47,11;329;352;;;;;1.201;21,78;13,73;100;29,2;16,84;13,73;16,84;9,17;0,66
;411400;Mamborê;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.302;2.184;2.341;61,32;293,61;293,61;357,13;2.060;2.316;0;0;0;0;5.302;0;63,31;100;24,25;58,16;63,31;58,16;36,99;0
;411400;Mamborê;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;6.701;2.165;2.293;49,61;210,64;210,64;250,79;2.070;2.259;0;0;0;;6.701;0;46,21;100;20,62;73,04;46,21;73,04;46,47;0
;411400;Mamborê;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.819;1.273;1.379;43,54;191,22;191,22;224,37;1.180;;0;0;0;;3.819;0;42,54;100;30,98;42,48;42,54;42,48;27,02;0
;411400;Mamborê;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.775;1.246;1.357;44;182,5;182,5;216,4;1.166;1.413;;;;;3.775;0;41,81;100;30,79;43,75;41,81;43,75;26,02;0
;411400;Mamborê;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.707;1.231;1.338;42;172,57;172,57;201,82;1.145;1.380;;;;;3.707;0;39,51;100;32,13;42,67;39,51;42,67;25,38;0
;411410;Mandaguaçu;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41141040] Departamento de Meio Ambiente - DAMA;Água e Esgoto | Res. Sólidos;;4.830;1.468;1.684;34,76;253,27;253,27;282,97;1.422;1.566;0;0;0;0;4.830;31,06;28,85;100;22,45;29,02;28,85;29,02;25,06;0,12
;411410;Mandaguaçu;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;4.706;1.452;1.672;34,76;235,97;235,97;265,02;1.410;1.531;0;0;0;;4.706;29,91;28,42;100;22,63;28,59;28,42;28,59;24,69;0,13
;411410;Mandaguaçu;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;4.453;1.378;1.580;34,52;234,04;234,04;261,52;1.346;;0;0;0;;4.453;22;28,89;100;23,09;28,23;28,89;28,23;24,39;0,09
;411410;Mandaguaçu;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;4.465;1.357;1.520;34;226,1;226,1;253,4;1.330;1.484;;;;;4.465;32,4;29,39;100;23,05;28,93;29,39;28,93;24,26;0,14
;411410;Mandaguaçu;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;4.495;1.344;1.508;34;224,19;224,19;252,17;1.316;1.466;;;;;4.495;20,57;30,05;100;23,38;29,51;30,05;29,51;24,75;0,09
;411420;Mandaguari;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;15.479;4.904;5.525;113,24;660,75;660,75;776,09;4.848;5.105;0;0;0;0;15.479;100,74;44,31;100;23,44;50,21;44,31;50,21;46,75;0,15
;411420;Mandaguari;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;11.509;3.619;4.145;95,67;488,29;488,29;572,39;3.570;3.807;0;0;0;;11.509;88,25;33,76;100;22,36;37,49;33,76;37,49;34,9;0,18
;411420;Mandaguari;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;8.614;2.732;3.269;74,57;454,12;454,12;524,23;2.719;;0;0;0;;8.614;103,98;31,86;100;24,47;29,01;31,86;29,01;27,01;0,23
;411420;Mandaguari;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;8.486;2.673;3.088;71;446,8;446,8;509,6;2.641;2.975;;;;;8.486;91,3;32,15;100;23,47;27,84;32,15;27,84;25,08;0,2
;411420;Mandaguari;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;8.403;2.602;3.019;67;439,77;439,77;500,23;2.586;2.905;;;;;8.403;94,16;31,8;100;23,09;27,87;31,8;27,87;25,11;0,21
;411430;Mandirituba;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;629;177;187;4,35;15,36;15,36;19,31;178;185;0;0;0;0;629;0;3,6;100;22,45;8,62;3,6;8,62;2,87;0
;411430;Mandirituba;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41143040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;;388;116;119;2,52;13,09;13,09;16,55;118;121;0;0;0;;388;0;3,37;100;20,83;5,41;3,37;5,41;1,8;0
;411430;Mandirituba;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41143040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;;388;112;115;2,52;12,73;12,73;16,28;115;;0;0;0;;388;0;3,44;100;22,62;5,7;3,44;5,7;1,9;0
;411430;Mandirituba;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41143040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;;404;110;113;3;12,5;12,5;16,2;112;122;;;;;404;0;3,68;100;24,69;5,48;3,68;5,48;1,96;0
;411430;Mandirituba;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41143040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;;417;110;113;3;14,01;14,01;17,76;113;121;;;;;417;0;4,26;100;24,59;5,78;4,26;5,78;2,07;0
;411435;Manfrinópolis;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41143540] Secretaria de Meio Ambiente - SMA;Água | Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;411435;Manfrinópolis;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411435;Manfrinópolis;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411435;Manfrinópolis;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411435;Manfrinópolis;PR;2005;;;;;;;;;;;;;;;;;;;;;;;;;;
;411440;Mangueirinha;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR | [41144040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;;4.116;1.432;1.637;31,08;190,7;190,7;238,14;1.358;1.466;0;0;0;0;4.116;37,89;55,02;100;21,44;55,99;55,02;55,99;23,49;0,2
;411440;Mangueirinha;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.729;1.303;1.491;29,04;170,77;170,77;217,5;1.236;1.338;0;0;0;;3.729;40,51;53,13;100;21,66;50,62;53,13;50,62;21,23;0,24
;411440;Mangueirinha;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.737;1.272;1.464;28,93;168,92;168,92;213,3;1.206;;0;0;0;;3.737;49,32;54,06;100;22,63;52,05;54,06;52,05;21,83;0,29
;411440;Mangueirinha;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.855;1.227;1.421;29;164,3;164,3;207,1;1.167;1.280;;;;;3.855;38,8;54,14;100;23,17;60,09;54,14;60,09;21,82;0,24
;411440;Mangueirinha;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.811;1.185;1.340;29;153,25;153,25;189,15;1.123;1.223;;;;;3.811;37,41;50,91;100;24,5;59,35;50,91;59,35;21,56;0,24
;411450;Manoel Ribas;PR;2009;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411450;Manoel Ribas;PR;2008;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411450;Manoel Ribas;PR;2007;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411450;Manoel Ribas;PR;2006;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411450;Manoel Ribas;PR;2005;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411460;Marechal Cândido Rondon;PR;2009;[41146011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;1.070;309;328;8;33;33;0;328;309;0;0;0;0;1.070;0;1,14;100;25,49;2,86;1,14;2,86;2,27;0
